,label,runID,ner_f1_macro,rel_f1_macro,rel_nec_f1_macro,ner_f1_micro,rel_f1_micro,rel_nec_f1_micro,train_batch_size,epochs,neg_entity_count,neg_relation_count,lr,weight_decay,eval_batch_size,rel_filter_threshold,prop_drop
357,conll04_elec_train,2022-03-26_15.23.37.981059,70.14349494432149,57.346394410535474,57.346394410535474,73.57859531772576,55.81395348837211,55.81395348837211,4,20,100,100,0.0001,0.01,1,0.45,0.0
358,conll04_elec_train,2022-03-26_00.53.34.273972,52.56167160403104,32.63791948123836,32.63791948123836,59.674882013633976,32.61183261183261,32.61183261183261,4,20,100,100,5e-06,0.05,1,0.5,0.1
359,conll04_elec_train,2022-03-26_12.51.19.224158,71.68313894797056,59.679181605469545,59.679181605469545,75.5383765875207,57.90251107828656,57.90251107828656,4,20,100,100,5e-05,0.0,1,0.45,0.2
360,conll04_elec_train,2022-03-26_07.22.25.266403,60.48140018547702,44.41787410401095,44.41787410401095,66.87435098650052,44.66571834992888,44.66571834992888,4,20,100,100,1e-05,0.05,1,0.5,0.1
361,conll04_elec_train,2022-03-26_08.17.31.057934,63.81595929220655,50.26294914536835,49.77810066051988,69.45337620578779,48.18652849740932,47.66839378238342,4,20,100,100,1e-05,0.01,1,0.4,0.2
362,conll04_elec_train,2022-03-26_11.51.23.627307,72.83211578351249,61.562409570817934,61.0197311307885,75.94654788418708,59.62732919254658,59.00621118012423,4,20,100,100,5e-05,0.01,1,0.5,0.2
363,conll04_elec_train,2022-03-26_05.51.30.950299,48.19933742727861,25.707714780297845,25.707714780297845,56.15343633457645,25.438596491228072,25.438596491228072,4,20,100,100,5e-06,0.0,1,0.5,0.2
364,conll04_elec_train,2022-03-26_07.28.31.877250,61.61752285427061,46.11548868184398,46.11548868184398,67.18587746625128,44.529262086514,44.529262086514,4,20,100,100,1e-05,0.05,1,0.5,0.2
365,conll04_elec_train,2022-03-26_05.57.31.109997,43.88103164251259,19.38214491600382,19.38214491600382,50.8562532433835,19.80440097799511,19.80440097799511,4,20,100,100,5e-06,0.0,1,0.5,0.3
366,conll04_elec_train,2022-03-26_11.44.33.727338,72.45315227110044,61.58346521265956,61.58346521265956,76.10619469026548,59.87841945288754,59.87841945288754,4,20,100,100,5e-05,0.01,1,0.5,0.1
367,conll04_elec_train,2022-03-26_00.29.06.350760,49.93612229376269,25.00724474824717,24.07701219010764,56.153050672182005,25.482625482625483,24.45302445302445,4,20,100,100,5e-06,0.05,1,0.45,0.1
368,conll04_elec_train,2022-03-26_03.20.17.578593,52.3101395999271,28.468901456898188,28.298688690940736,59.19003115264797,28.57142857142857,28.32080200501253,4,20,100,100,5e-06,0.005,1,0.4,0.1
369,conll04_elec_train,2022-03-26_06.15.20.369255,51.87467131653324,29.485001207723744,29.485001207723744,58.90760592138846,29.716193656093488,29.716193656093488,4,20,100,100,5e-06,0.0,1,0.55,0.2
370,conll04_elec_train,2022-03-26_04.39.45.899751,49.99402091800569,28.151107077601367,27.71154663804092,56.93950177935944,28.152492668621697,27.859237536656888,4,20,100,100,5e-06,0.005,1,0.55,0.2
371,conll04_elec_train,2022-03-26_04.45.52.918755,50.25602266337666,26.15810322193929,25.61015801645984,57.113821138211385,26.54028436018957,25.90837282780411,4,20,100,100,5e-06,0.005,1,0.55,0.3
372,conll04_elec_train,2022-03-26_14.34.50.468169,70.54691700596659,62.46422413793103,62.46422413793103,74.12353923205342,60.54750402576489,60.54750402576489,4,20,100,100,0.0001,0.05,1,0.5,0.2
373,conll04_elec_train,2022-03-26_10.06.36.309460,71.55031667137699,61.41233766233767,61.41233766233767,75.09792949076666,60.122699386503065,60.122699386503065,4,20,100,100,5e-05,0.05,1,0.45,0.1
374,conll04_elec_train,2022-03-26_08.55.35.591030,63.59839503827892,44.87184677963012,44.87184677963012,68.50886339937435,43.32036316472114,43.32036316472114,4,20,100,100,1e-05,0.01,1,0.5,0.0
375,conll04_elec_train,2022-03-26_10.00.09.397578,72.10506998007153,60.81759888423167,60.53787860451138,76.1052042529379,59.818731117824775,59.5166163141994,4,20,100,100,5e-05,0.05,1,0.45,0.0
376,conll04_elec_train,2022-03-26_15.44.37.450093,71.00974815316697,60.758186740050725,60.19199854228358,74.58193979933111,58.99053627760252,58.3596214511041,4,20,100,100,0.0001,0.01,1,0.5,0.0
377,conll04_elec_train,2022-03-26_07.16.19.324263,64.34136742498767,54.773617017905465,54.773617017905465,69.90913949759488,52.79034690799397,52.79034690799397,4,20,100,100,1e-05,0.05,1,0.5,0.0
378,conll04_elec_train,2022-03-26_09.15.04.841927,59.45432216144913,46.77100758040755,46.77100758040755,65.65126050420167,45.3757225433526,45.3757225433526,4,20,100,100,1e-05,0.01,1,0.5,0.3
